院校,年份,院系,专业,初试成绩,复试成绩,复试满分,总成绩,是否录取
广西大学,2020,计算机与电子信息学院,计算机科学与技术,293.0,82.48,100.0,71.24,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,375.0,74.32,100.0,71.02,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,296.0,84.16,100.0,70.94,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,317.0,82.72,100.0,70.93,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,315.0,87.84,100.0,70.92,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,315.0,80.4,100.0,70.91,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,290.0,88.08,100.0,70.76,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,318.0,85.64,100.0,70.54,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,298.0,77.84,100.0,70.35,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,282.0,85.88,100.0,70.23,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,306.0,86.08,100.0,70.19,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,304.0,80.28,100.0,69.86,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,312.0,87.12,100.0,69.56,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,307.0,79.12,100.0,69.56,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,315.0,81.08,100.0,69.54,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,327.0,76.64,100.0,69.47,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,296.0,74.32,100.0,69.31,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,306.0,79.28,100.0,69.21,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,297.0,85.68,100.0,69.13,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,309.0,78.52,100.0,69.12,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,336.0,77.04,100.0,69.09,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,262.0,87.96,100.0,68.98,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,340.0,75.28,100.0,68.79,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,326.0,78.16,100.0,68.65,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,339.0,74.72,100.0,68.51,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,285.0,84.64,100.0,68.32,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,329.0,77.04,100.0,68.24,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,288.0,85.72,100.0,68.15,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,341.0,69.0,100.0,67.93,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,280.0,88.72,100.0,67.79,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,304.0,82.44,100.0,67.65,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,309.0,77.6,100.0,67.37,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,282.0,82.64,100.0,66.89,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,283.0,84.56,100.0,66.85,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,285.0,85.4,100.0,66.7,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,297.0,79.76,100.0,66.31,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,273.0,81.52,100.0,65.91,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,274.0,86.8,100.0,65.55,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,296.0,80.32,100.0,65.31,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,254.0,82.84,100.0,64.99,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,307.0,67.56,100.0,64.92,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,269.0,83.68,100.0,64.7,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,265.0,79.12,100.0,64.42,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,280.0,74.2,100.0,62.39,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,286.0,77.36,100.0,62.25,是
广西大学,2020,计算机与电子信息学院,计算机科学与技术,301.0,72.44,100.0,61.94,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),365.0,265.4,300.0,80.73,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),379.0,255.0,300.0,80.4,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),356.0,251.0,300.0,77.43,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),327.0,254.8,300.0,75.17,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),334.0,247.0,300.0,74.57,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),331.0,241.4,300.0,73.33,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),338.0,236.2,300.0,73.17,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),306.0,255.0,300.0,73.1,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),300.0,250.6,300.0,71.77,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),276.0,263.2,300.0,71.47,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),303.0,246.8,300.0,71.43,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),295.0,251.6,300.0,71.43,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),302.0,247.4,300.0,71.43,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),313.0,240.4,300.0,71.37,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),296.0,249.2,300.0,71.13,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),284.0,252.0,300.0,70.4,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),287.0,245.2,300.0,69.57,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),281.0,247.8,300.0,69.4,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),293.0,238.6,300.0,69.07,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),299.0,234.2,300.0,68.93,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),317.0,222.6,300.0,68.8,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),296.0,234.8,300.0,68.73,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),277.0,246.0,300.0,68.7,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),280.0,244.0,300.0,68.67,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),286.0,238.8,300.0,68.4,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),279.0,242.4,300.0,68.3,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),273.0,245.8,300.0,68.27,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),282.0,238.2,300.0,67.9,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),266.0,247.6,300.0,67.87,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),301.0,224.2,300.0,67.47,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),285.0,233.4,300.0,67.4,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),270.0,242.2,300.0,67.37,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),264.0,244.2,300.0,67.1,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),287.0,229.4,300.0,66.93,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),283.0,231.2,300.0,66.83,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),272.0,236.8,300.0,66.67,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),279.0,231.4,300.0,66.47,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),284.0,223.6,300.0,65.67,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(06-10方向),278.0,222.2,300.0,64.83,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(11-13方向),277.0,244.8,300.0,68.5,是
河北工业大学,2020,人工智能与数据科学学院,电子信息(11-13方向),295.0,228.6,300.0,67.6,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,357.0,247.4,300.0,76.93,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,321.0,263.0,300.0,75.93,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,335.0,252.4,300.0,75.57,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,321.0,252.0,300.0,74.1,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,318.0,248.4,300.0,73.2,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,342.0,233.6,300.0,73.13,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,309.0,251.6,300.0,72.83,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,308.0,251.4,300.0,72.7,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,300.0,254.4,300.0,72.4,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,294.0,256.6,300.0,72.17,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,290.0,258.0,300.0,72.0,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,291.0,256.0,300.0,71.77,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,281.0,261.8,300.0,71.73,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,276.0,262.6,300.0,71.37,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,291.0,252.6,300.0,71.2,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,304.0,240.4,300.0,70.47,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,271.0,260.2,300.0,70.47,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,288.0,249.8,300.0,70.43,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,282.0,252.0,300.0,70.2,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,291.0,245.4,300.0,70.0,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,286.0,247.2,300.0,69.8,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,275.0,253.0,300.0,69.67,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,301.0,235.4,300.0,69.33,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,272.0,252.8,300.0,69.33,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,291.0,240.2,300.0,69.13,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,285.0,243.8,300.0,69.13,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,267.0,253.4,300.0,68.93,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,271.0,250.2,300.0,68.8,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,282.0,243.0,300.0,68.7,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,272.0,248.8,300.0,68.67,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,276.0,245.6,300.0,68.53,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,312.0,223.8,300.0,68.5,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,270.0,248.8,300.0,68.47,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,267.0,248.8,300.0,68.17,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,282.0,239.2,300.0,68.07,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,271.0,245.6,300.0,68.03,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,268.0,246.8,300.0,67.93,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,299.0,226.8,300.0,67.7,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,297.0,227.8,300.0,67.67,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,271.0,243.0,300.0,67.6,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,272.0,239.0,300.0,67.03,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,271.0,238.0,300.0,66.77,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,265.0,238.8,300.0,66.3,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,276.0,232.2,300.0,66.3,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,273.0,233.2,300.0,66.17,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,264.0,237.4,300.0,65.97,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,278.0,228.8,300.0,65.93,是
河北工业大学,2020,人工智能与数据科学学院,计算机科学与技术,267.0,224.2,300.0,64.07,是
西北大学,2020,信息科学与技术学院,电子信息(软件工程方向),422.0,238.59,300.0,82.94,是
西北大学,2020,信息科学与技术学院,电子信息(软件工程方向),403.0,256.09,300.0,82.03,是
西北大学,2020,信息科学与技术学院,电子信息(软件工程方向),419.0,227.37,300.0,81.4,是
西北大学,2020,信息科学与技术学院,电子信息(软件工程方向),407.0,241.56,300.0,81.14,是
